seqnames	start	end	width	strand	source	type	ID	Name	biotype
chr7	65913431	65914229	799	+	ensembl_WGS	gene	GRMZM2G448918	GRMZM2G448918	protein_coding
chr7	77221001	77222700	1700	-	ensembl_WGS	gene	GRMZM2G026546	GRMZM2G026546	protein_coding
chr7	78771563	78782448	10886	-	ensembl_WGS	gene	GRMZM2G067989	GRMZM2G067989	protein_coding
chr7	83367345	83368366	1022	+	ensembl_WGS	gene	GRMZM2G008657	GRMZM2G008657	protein_coding
chr7	92391794	92393825	2032	+	ensembl_WGS	gene	GRMZM2G139815	GRMZM2G139815	protein_coding
chr7	93225205	93236298	11094	+	ensembl_WGS	gene	GRMZM2G154621	GRMZM2G154621	protein_coding
chr7	97221661	97225779	4119	+	ensembl_WGS	gene	GRMZM5G839920	GRMZM5G839920	protein_coding
chr7	100523345	100525002	1658	+	ensembl_WGS	gene	GRMZM2G126413	GRMZM2G126413	protein_coding
chr7	112875599	112877310	1712	+	ensembl_WGS	gene	GRMZM2G161315	GRMZM2G161315	protein_coding
chr7	116022155	116024510	2356	+	ensembl_WGS	gene	GRMZM2G125867	GRMZM2G125867	protein_coding
chr7	121191328	121192780	1453	-	ensembl_WGS	gene	GRMZM2G168020	GRMZM2G168020	protein_coding
chr7	125836503	125840464	3962	-	ensembl_WGS	gene	GRMZM2G139522	GRMZM2G139522	protein_coding
chr7	131432969	131434254	1286	-	ensembl_WGS	gene	GRMZM5G869411	GRMZM5G869411	protein_coding
chr7	132540951	132542790	1840	+	ensembl_WGS	gene	GRMZM2G356628	GRMZM2G356628	protein_coding
chr7	137455248	137460051	4804	+	ensembl_WGS	gene	GRMZM2G115757	GRMZM2G115757	protein_coding
chr7	142798009	142798851	843	-	ensembl_WGS	gene	GRMZM2G074505	GRMZM2G074505	protein_coding
chr7	143052059	143052341	283	-	ensembl_WGS	gene	GRMZM2G508840	GRMZM2G508840	protein_coding
chr7	156501000	156504618	3619	-	ensembl_WGS	gene	GRMZM2G008687	GRMZM2G008687	protein_coding
chr7	168469827	168473075	3249	+	ensembl_WGS	gene	GRMZM2G427090	GRMZM2G427090	protein_coding
chr7	168791897	168793337	1441	+	ensembl_WGS	gene	GRMZM2G427903	GRMZM2G427903	protein_coding
chr7	174513797	174515778	1982	+	ensembl_WGS	gene	GRMZM2G113036	GRMZM2G113036	protein_coding
chr7	174863666	174869542	5877	-	ensembl_WGS	gene	GRMZM2G076962	GRMZM2G076962	protein_coding
chr7	175566191	175567834	1644	+	ensembl_WGS	gene	GRMZM2G331754	GRMZM2G331754	protein_coding
chr7	304761	307032	2272	+	ensembl_WGS	gene	GRMZM2G152028	GRMZM2G152028	protein_coding
chr7	5552243	5552924	682	-	ensembl_WGS	gene	GRMZM2G129175	GRMZM2G129175	protein_coding
chr7	15660325	15661314	990	-	ensembl_WGS	gene	GRMZM2G379652	GRMZM2G379652	protein_coding
chr7	31446367	31447379	1013	+	ensembl_WGS	gene	GRMZM2G080547	GRMZM2G080547	protein_coding
chr7	36944984	36948910	3927	+	ensembl_WGS	gene	GRMZM2G106996	GRMZM2G106996	protein_coding
chr7	37726780	37727688	909	-	ensembl_WGS	gene	GRMZM5G805008	GRMZM5G805008	protein_coding
chr7	40609968	40610914	947	+	ensembl_WGS	gene	GRMZM2G447328	GRMZM2G447328	protein_coding
chr7	45115253	45118014	2762	-	ensembl_WGS	gene	GRMZM5G857404	GRMZM5G857404	protein_coding
chr7	52000045	52001402	1358	+	ensembl_WGS	gene	GRMZM2G064601	GRMZM2G064601	protein_coding
chr7	52674839	52679426	4588	-	ensembl_WGS	gene	GRMZM2G048553	GRMZM2G048553	protein_coding
chr7	72199370	72201521	2152	-	ensembl_WGS	gene	GRMZM2G309295	GRMZM2G309295	protein_coding
chr7	78771563	78782448	10886	-	ensembl_WGS	gene	GRMZM2G067989	GRMZM2G067989	protein_coding
chr7	79207720	79211150	3431	+	ensembl_WGS	gene	AC209723.3_FG004	AC209723.3_FG004	protein_coding
chr7	96046959	96047763	805	+	ensembl_WGS	gene	AC225359.3_FG006	AC225359.3_FG006	protein_coding
chr7	100523345	100525002	1658	+	ensembl_WGS	gene	GRMZM2G126413	GRMZM2G126413	protein_coding
chr7	101163179	101164560	1382	-	ensembl_WGS	gene	GRMZM2G350644	GRMZM2G350644	protein_coding
chr7	107460877	107461605	729	+	ensembl_WGS	gene	GRMZM2G439448	GRMZM2G439448	protein_coding
chr7	116528463	116539668	11206	-	ensembl_WGS	gene	GRMZM2G326227	GRMZM2G326227	protein_coding
chr7	142798009	142798851	843	-	ensembl_WGS	gene	GRMZM2G074505	GRMZM2G074505	protein_coding
chr7	147765755	147766141	387	-	ensembl_WGS	gene	GRMZM5G815870	GRMZM5G815870	protein_coding
chr7	152391333	152401606	10274	+	ensembl_WGS	gene	GRMZM2G325008	GRMZM2G325008	protein_coding
chr7	158136732	158153170	16439	+	ensembl_WGS	gene	GRMZM2G107654	GRMZM2G107654	protein_coding
chr7	159139249	159140921	1673	-	ensembl_WGS	gene	GRMZM5G841684	GRMZM5G841684	protein_coding
chr7	161684511	161685803	1293	+	ensembl_WGS	gene	GRMZM2G396402	GRMZM2G396402	protein_coding
chr7	173039716	173042575	2860	-	ensembl_WGS	gene	GRMZM2G006732	GRMZM2G006732	protein_coding
chr7	175566191	175567834	1644	+	ensembl_WGS	gene	GRMZM2G331754	GRMZM2G331754	protein_coding
chr7	176129847	176137888	8042	+	ensembl_WGS	gene	GRMZM2G000818	GRMZM2G000818	protein_coding
chr10	4015808	4020018	4211	-	ensembl_WGS	gene	GRMZM2G473138	GRMZM2G473138	protein_coding
chr10	6009679	6012460	2782	+	ensembl_WGS	gene	GRMZM2G131120	GRMZM2G131120	protein_coding
chr10	7440080	7440550	471	+	ensembl_WGS	gene	AC187843.3_FG006	AC187843.3_FG006	protein_coding
chr10	8715726	8722387	6662	+	ensembl_WGS	gene	GRMZM2G468799	GRMZM2G468799	protein_coding
chr10	9752121	9753175	1055	+	ensembl_WGS	gene	GRMZM5G877489	GRMZM5G877489	protein_coding
chr10	9592681	9598028	5348	-	ensembl_WGS	gene	GRMZM2G142019	GRMZM2G142019	protein_coding
chr10	13630385	13637614	7230	-	ensembl_WGS	gene	GRMZM2G011355	GRMZM2G011355	protein_coding
chr10	14726599	14729348	2750	+	ensembl_WGS	gene	GRMZM2G048175	GRMZM2G048175	protein_coding
chr10	26996756	26999134	2379	+	ensembl_WGS	gene	GRMZM2G303319	GRMZM2G303319	protein_coding
chr10	27426761	27428253	1493	+	ensembl_WGS	gene	GRMZM2G027551	GRMZM2G027551	protein_coding
chr10	34913152	34915077	1926	+	ensembl_WGS	gene	GRMZM2G341379	GRMZM2G341379	protein_coding
chr10	36796279	36796552	274	-	ensembl_WGS	gene	GRMZM2G512575	GRMZM2G512575	protein_coding
chr10	39073434	39075342	1909	-	ensembl_WGS	gene	GRMZM2G069606	GRMZM2G069606	protein_coding
chr10	54819955	54821629	1675	-	ensembl_WGS	gene	GRMZM2G158616	GRMZM2G158616	protein_coding
chr10	58117312	58118221	910	+	ensembl_WGS	gene	AC189883.3_FG002	AC189883.3_FG002	protein_coding
chr10	59506710	59518288	11579	+	ensembl_WGS	gene	GRMZM2G141399	GRMZM2G141399	protein_coding
chr10	59877673	59878910	1238	+	ensembl_WGS	gene	GRMZM2G134655	GRMZM2G134655	protein_coding
chr10	65268211	65268794	584	-	ensembl_WGS	gene	GRMZM2G539054	GRMZM2G539054	protein_coding
chr10	66306861	66316881	10021	+	ensembl_WGS	gene	GRMZM2G140612	GRMZM2G140612	protein_coding
chr10	75695843	75698314	2472	+	ensembl_WGS	gene	GRMZM2G099352	GRMZM2G099352	protein_coding
chr10	87566629	87566997	369	-	ensembl_WGS	gene	AC200047.3_FG004	AC200047.3_FG004	protein_coding
chr10	101492979	101495232	2254	+	ensembl_WGS	gene	GRMZM2G415579	GRMZM2G415579	protein_coding
chr10	107900408	107902133	1726	+	ensembl_WGS	gene	GRMZM2G090441	GRMZM2G090441	protein_coding
chr10	109005324	109006085	762	-	ensembl_WGS	gene	GRMZM5G872541	GRMZM5G872541	protein_coding
chr10	109362460	109363679	1220	+	ensembl_WGS	gene	GRMZM2G426243	GRMZM2G426243	protein_coding
chr10	114236242	114239362	3121	-	ensembl_WGS	gene	GRMZM2G095725	GRMZM2G095725	protein_coding
chr10	114353257	114354100	844	-	ensembl_WGS	gene	GRMZM2G478430	GRMZM2G478430	protein_coding
chr10	117989579	117992187	2609	+	ensembl_WGS	gene	GRMZM2G010797	GRMZM2G010797	protein_coding
chr10	123191551	123201913	10363	-	ensembl_WGS	gene	GRMZM5G872368	GRMZM5G872368	protein_coding
chr10	127902335	127907829	5495	+	ensembl_WGS	gene	GRMZM2G137920	GRMZM2G137920	protein_coding
chr10	132321490	132323266	1777	-	ensembl_WGS	gene	GRMZM2G040664	GRMZM2G040664	protein_coding
chr10	134653914	134659406	5493	+	ensembl_WGS	gene	GRMZM2G322506	GRMZM2G322506	protein_coding
chr10	140980504	140982207	1704	-	ensembl_WGS	gene	GRMZM2G129133	GRMZM2G129133	protein_coding
chr10	144682002	144683098	1097	+	ensembl_WGS	gene	GRMZM2G136960	GRMZM2G136960	protein_coding
chr10	8702191	8702445	255	+	ensembl_WGS	gene	GRMZM5G884508	GRMZM5G884508	pseudogene
chr10	10244210	10246961	2752	-	ensembl_WGS	gene	GRMZM2G475170	GRMZM2G475170	protein_coding
chr10	17930259	17933520	3262	+	ensembl_WGS	gene	GRMZM2G136563	GRMZM2G136563	protein_coding
chr10	18399481	18400646	1166	-	ensembl_WGS	gene	GRMZM2G319262	GRMZM2G319262	protein_coding
chr10	25554428	25557522	3095	-	ensembl_WGS	gene	GRMZM2G054250	GRMZM2G054250	protein_coding
chr10	27193235	27193723	489	-	ensembl_WGS	gene	AC206547.2_FG002	AC206547.2_FG002	protein_coding
chr10	28046110	28046491	382	+	ensembl_WGS	gene	GRMZM5G846142	GRMZM5G846142	protein_coding
chr10	39914787	39916434	1648	-	ensembl_WGS	gene	GRMZM2G034727	GRMZM2G034727	protein_coding
chr10	39949992	39964688	14697	-	ensembl_WGS	gene	GRMZM2G360615	GRMZM2G360615	protein_coding
chr10	54102306	54104660	2355	-	ensembl_WGS	gene	GRMZM2G073371	GRMZM2G073371	protein_coding
chr10	57117364	57119913	2550	+	ensembl_WGS	gene	GRMZM2G126471	GRMZM2G126471	protein_coding
chr10	64843076	64860708	17633	-	ensembl_WGS	gene	GRMZM2G315767	GRMZM2G315767	protein_coding
chr10	65268211	65268794	584	-	ensembl_WGS	gene	GRMZM2G539054	GRMZM2G539054	protein_coding
chr10	65693143	65693759	617	-	ensembl_WGS	gene	GRMZM2G121992	GRMZM2G121992	protein_coding
chr10	75695843	75698314	2472	+	ensembl_WGS	gene	GRMZM2G099352	GRMZM2G099352	protein_coding
chr10	75668946	75675094	6149	-	ensembl_WGS	gene	GRMZM2G055125	GRMZM2G055125	protein_coding
chr10	76504596	76506978	2383	+	ensembl_WGS	gene	GRMZM2G145123	GRMZM2G145123	protein_coding
chr10	85451381	85451803	423	+	ensembl_WGS	gene	AC194136.3_FG001	AC194136.3_FG001	protein_coding
chr10	87094728	87099466	4739	-	ensembl_WGS	gene	GRMZM5G851490	GRMZM5G851490	protein_coding
chr10	89204856	89210046	5191	-	ensembl_WGS	gene	GRMZM2G097289	GRMZM2G097289	protein_coding
chr10	99203817	99206407	2591	-	ensembl_WGS	gene	GRMZM2G019246	GRMZM2G019246	protein_coding
chr10	104486687	104491029	4343	+	ensembl_WGS	gene	GRMZM5G815353	GRMZM5G815353	protein_coding
chr10	112359309	112360883	1575	-	ensembl_WGS	gene	GRMZM2G120182	GRMZM2G120182	protein_coding
chr10	113980920	113981237	318	+	ensembl_WGS	gene	AC217051.3_FG005	AC217051.3_FG005	protein_coding
chr10	114184134	114188376	4243	+	ensembl_WGS	gene	GRMZM2G095826	GRMZM2G095826	protein_coding
chr10	114948105	114948845	741	-	ensembl_WGS	gene	AC203437.2_FG002	AC203437.2_FG002	protein_coding
chr10	117092003	117092584	582	-	ensembl_WGS	gene	GRMZM2G420870	GRMZM2G420870	protein_coding
chr10	123191551	123201913	10363	-	ensembl_WGS	gene	GRMZM5G872368	GRMZM5G872368	protein_coding
chr10	125204821	125209604	4784	+	ensembl_WGS	gene	AC217043.3_FG002	AC217043.3_FG002	protein_coding
chr10	127614675	127615891	1217	-	ensembl_WGS	gene	GRMZM2G070255	GRMZM2G070255	protein_coding
chr10	132795127	132796817	1691	+	ensembl_WGS	gene	GRMZM2G001106	GRMZM2G001106	protein_coding
chr10	134653914	134659406	5493	+	ensembl_WGS	gene	GRMZM2G322506	GRMZM2G322506	protein_coding
chr10	137471864	137472555	692	-	ensembl_WGS	gene	GRMZM2G702578	GRMZM2G702578	protein_coding
chr10	139692623	139693277	655	-	ensembl_WGS	gene	GRMZM2G521915	GRMZM2G521915	protein_coding
chr10	140186581	140187542	962	-	ensembl_WGS	gene	GRMZM2G097628	GRMZM2G097628	protein_coding
chr10	141589786	141593260	3475	-	ensembl_WGS	gene	GRMZM2G156013	GRMZM2G156013	protein_coding
chr10	147147635	147151283	3649	+	ensembl_WGS	gene	GRMZM2G124476	GRMZM2G124476	protein_coding
chr10	148261918	148267369	5452	-	ensembl_WGS	gene	GRMZM2G008287	GRMZM2G008287	protein_coding
